id,text,label,label_name,source_file
neg_cv978_22192,"anna and the king is at least the fourth film adaptation of margaret landon's fact based novel the king and i , and it's big , expensive and soulless . 
though good-looking , its lavish sets , fancy costumes and luscious cinematography can do little to compensate for the emotional wasteland that is peter krikes and steve meerson's script . 
so much money was spent on pretty pictures that they forgot to actually make the movie interesting . 
this is jodie foster's first movie since the jaw-droppingly brilliant contact came out more than two years ago and it isn't the best choice to show off her acting chops . 
she's trapped in the stoic role of anna leonowens , the uptight , widowed british schoolteacher who comes to siam ( now thailand ) with her son to instruct the king's ( chow yun-fat ) son in the ways of the west ( because "" the ways of england are the ways of the world ) . 
the king likes her so much he puts her in charge of educating the whole royal family ( 58 kids with 10 more in the way ; impressive , no ? ) . 
the eldest prince is none too happy about this ( "" father , have i offended you in some way ? 
why do you punish me with imperialist schoolteacher ? ) , but soon gets to know anna and her stern- mother-who-loves-you personality better and comes to like her . 
meanwhile , siam comes under attack from the neighboring british colony of burma . 
the king and his close advisors suspect that this is britain's doing which arouses suspicion in siam , putting anna in an uncomfortable position . 
she is not sure what to make of this and seems to herself suspect british involvement in the crisis but works to diffuse the king's prejudices . 
he , though self-righteous as ever , can't help but be influenced by the eloquent anna and they slowly , quietly , develop affections for each other . 
there is a scene in the middle of anna and the king where one of the king's younger daughters dies . 
it's your classic deathbed scene , with the girl's mournful eyes staring at her father , who tries only semi- successfully to maintain his composure . 
anna then comes in and cries a bit . 
the sequence was there for a purpose : to evoke a strong emotional response from the viewer . 
i'm usually a sucker for such scenes and yet this time , i was just sitting there , my emotions untouched . 
this remains true through all of the movie which remains emotionally barren . 
we never develop connections to the characters ; never given a reason to care . 
this ludicrously long epic was directed by andy tennant , whose last film was ever after , one of my favorites of 1998 . 
i do not doubt tennant's ability to put together a decent movie , but anna and the king , aside from being psychologically inept is also technologically deficient . 
the sets and scenery are gorgeous , but the camerawork does nothing to convey its grandeur . 
even terrence malick managed to do more with flora and fauna in his otherwise abysmal the thin red line than tennant can muster from $75 million worth of props and a shoot in malaysia . 
we feel like the camera is restricted to its immediate point of view ; there are no wide tracking shots or sweeping zooms to fill us with larger-than-life awe . 
i liked both foster and yun-fat , who give entertaining if not terribly involving performances in the two lead roles . 
foster's generally stoic persona serves her well here , as she is playing a reserved , formal and rather underdeveloped character . 
yun-fat is especially effective , perfectly conveying the king of siam's sangfroid permeated with violent outbursts . 
what does anna and the king in is its inability to involve the viewer in its characters and situations . 
the cast is great , the director is talented , and the budget is lavish , but this ill-advised remake of the classic rogers and hammerstein movie is unable to utilize any of those things to form a compelling whole . 
this is an emotionless costume epic .",0,negative,neg/cv978_22192.txt
pos_cv325_16629,"i remember hearing about this film when it first appeared at cannes over a year ago , picking up the grand jury prize at the festival . 
'holocaust comedy receives standing ovation' , the headlines read . 
intrigued by this statement , i looked up information on the film and found that , sure enough , life is beautiful is in fact a comedy about the greatest atrocity of the last thousand years . 
even though the movie was extremely well-received by critics and public alike , i couldn't help but be disgusted at this notion ; human tragedy is not something i feel should be celebrated . 
only now do i see the error of my ways . 
after finally viewing the film for myself after avoiding it for some time , it became clear that it is not , as the headlines proclaimed , a "" holocaust comedy "" ; on the contrary , life is beautiful does not even really depict the graphic events that took place in nazi deathcamps . 
rather , it focuses on the relationship between a father and his son , who he is trying desperately to shield from the horrors of their situation . 
roberto benigni ( who also wrote and directed the movie ) stars as guido orefice , a chaplin-inspired clown and all round jolly guy who , as the film opens , is vying for the affections of an attractive school teacher ( nicoletta braschi , benigni real life spouse ) . 
through the course of the first hour or so , we see guido striving to get the attention of this "" beautiful princess "" , as he calls her . 
employing the magic of laughter , the italian comedian wins her heart and together , they raise a young boy named giosue ( child actor giorgio cantarini ) . 
life treats them well until hitler's minions rise to power , and the family is whisked away to a german camp , where guido becomes convinced that he must upholds his son's innocence no matter what the sacrifice . 
granted , it contains some uproariously funny moments both in and out of the concentration camp , but it does not pull a "" hogan's heros "" and make light of the slaughtering of some six million innocent jews . 
somehow , it achieves hilarity without disrespecting it's gravely serious subject . 
so , we've established that life is beautiful is not a "" holocaust comedy "" . 
but , there is another complete misrepresentation of this material that really disturbs me . 
the film , despite critic's declarations of it being a "" triumph of the human spirit "" , is no such thing ; not in my eyes , anyway . 
some have called the story an "" affirmation of the beauty of life "" , but i say it is a very dark and bleak statement about man's capability of denial masquerading as an endearing comedy . 
the film's ending has been recognized as the most entirely uplifting moment of any film released recently , but i found it to be truly discerning and upsetting . 
essentially , life is beautiful is quite possibly the greatest hoax in the history of film . 
however , i am not denying the movie's greatness . 
believe me , it's fantastic . 
i'm just saying that i think benigni did something different than what most people are interpreting it as . 
but perhaps i'm reading more into the movie than is really there . 
maybe the film's brilliance relies on the idea that the viewer can interpret the meaning of it in any way they see fit . 
in fact , maybe roberto benigni has made a film that is the sole argument for the old saying that you get out of a movie exactly what you put into it .",1,positive,pos/cv325_16629.txt
neg_cv112_12178,"the sequel to the fugitive ( 1993 ) , u . s marshals is an average thriller using it's association with the fugitive just so it can make a few extra bucks . 
tommy lee jones returns to his role as chief deputy samuel gerard , the grizzly cop who was after harrison ford in the fugitive . 
this time , he's after fugitive mark sheridan ( snipes ) who the police think killed two fbi agents , but of course he's been set up , and when the police plane escort he ( and gerard ) are riding crashes , he makes a run for it , gerard not so hot on his tail . 
what follows is about 2 hours of action , brought to us by the director of executive decision ( 1995 ) , another film curiously involving a plane . 
when comparing this movie to the fugitive , the prequel is far superior . 
but even on it's own , u . s marshals is a pretty lousy movie . 
while the original was reasonably intelligent , and had a fugitive to root for , the audience feels strangely distanced from snipes fugitive , mainly because we know so little about him until way into the film's overlong running time . 
while the fugitive gave a little time to develop harrison fords character , u . s marshals is straight in there , pulling it's trump card ( the place crash ) almost immediately . 
to be honest , i couldn't care less if snipe's character got captured or not . 
snipes performance is average , and his character gets surprisingly little screen time ( considering he is the fugitive ) for reasons i'll explain later . 
tommy lee jones is as fine as ever , although his role is hardly a challenge . 
the sense of deja vu was overwhelming . 
i know it's the same role from the fugitive , but there is seemingly no attempt to develop his character from the last film . 
there's a few 'nudge nudge' references from the first film , but apart from that , nothing . 
nobody even mentions harrison ford in this movie . 
downey jnr is ok as fbi agent john royce who's roped into the chase , and sexy french actress irene jacob wanders in and out of the movie as snipes wife . 
nobody looks as if their having a good time , and all the performers are on autopilot . 
the supporting cast are o . k , but when it comes to performances , u . s marshals falls flat on it's face . 
it doesn't fare any better plot-wise , either . 
the film starts off with gerard trying to capture snipes , but then veers off into terrorists territory . 
as said above , the film is an normal , average terrorist thriller , seen a million times before , but is using the fugitive reputation to make it sound more professional . 
if this film wasn't the 'sequel' to the fugitive , this would probably go straight to video , or not even been made at all , because it's so average . 
and because of the film's plot changing it's course , snipes is almost forgotten apart , and hardly features in the movie . 
stuart baird , the director , is all right , but there's no particular scene that stands out . 
it's director is the usual action movie style . 
even the plane crash is sorely lacking in tension . 
the special effects are nice , especially the plane crash , and there's a good ( if very loud ) soundtrack by veteran composer jerry goldsmith . 
but in the end , u . s marshals suffers from an overwhelmingly lack of excitement . 
sure , it's loud and dumb , but in the end u . s marshals just ain't fun . 
bored performers and a lackluster plot and script , do not make a good action movie . 
overall rating= review by david wilcock web space provided by geocities",0,negative,neg/cv112_12178.txt
neg_cv613_23104,""" be gentle , "" urges natasha henstridge to matthew perry in "" the whole nine yards . "" 
 "" i haven't made love in five years . "" 
 "" neither have i , "" rebuts perry . 
 "" i'm married ! "" 
if jonathan lynn's latest comedy relied simply on jokes of that caliber--and it certainly tries--then it'd be an innocuous if rather obvious little film . 
instead , its failings go much deeper . 
first off , who hasn't had enough of the tough wiseguy intimidates the timid wise guy genre ? 
if you want to make a pretty penny or two in hollywood nowadays simply write a "" comedy "" which pairs a robert de niro/james caan/bruce willis type with a billy crystal/hugh grant/matthew perry type and wait for the royalties to roll in . 
who's next ? 
jack nicholson and martin short ? 
it certainly doesn't have to be funny . 
 "" the whole nine yards "" is not a particularly funny film , but it is borderline offensive . 
offensive in the way it continues a trend of poking fun at career criminals who wouldn't think twice about pushing your mother-in-law off the brooklyn bridge with her feet encased in concrete . 
that might sound like a funny sight gag , but the problem is these films have long since lost sight of the fact that taking a human life isn't all that funny to begin with . 
when the corpse is placed in a car , doused with gasoline , set ablaze and referred to as "" barbecue , "" it makes you wonder when all this playing killing for laughs is going to end . 
 "" the whole nine yards "" is also offensive in so much as its three central female characters are portrayed as nothing more than sex objects . 
rosanna arquette plays a slutty , chain-smoking french canadian who's married to matthew perry's none-too-successful dentist . 
it's an unflattering role made all the more so by the unflattering outfits--and unflattering situations--into which arquette is thrust . 
then there's natasha henstridge ( "" species "" i and ii ) who plays the well-to-do wife of contract killer bruce willis . 
she gets involved with perry's character when he comes to chicago hoping to negotiate a finder's fee with mob boss yanni gogolack ( kevin pollack , transposing his vs with his ws ) after willis' jimmy the tulip tudeski moves in next door . 
henstridge and perry's characters hitting it off is about as likely as bruce and demi getting back together . 
perry might have the charm but he doesn't have the physical attributes of a traditional leading man , especially in close-up . 
most objectified of the bunch is amanda peet , who turns in a sexually-ripe performance as perry's dental assistant with , it transpires , questionable career goals . 
peet's gratuitous nude scene proves how low this movie will stoop to keep its audience from dropping off . 
when "" my cousin vinny "" is the highpoint of a directorial career including such forgettable films as "" clue , "" "" greedy , "" and "" sgt . 
bilko , "" you have to wonder if lynn chose the wrong career path . 
perry's pratfalling goofiness coupled with willis' likable hardness could have had some potential but with no script to work with , and a director who seems to be watching from the wings , their characters run out of gas quickly .",0,negative,neg/cv613_23104.txt
neg_cv278_14533,"it would be hard to choose the best american political thriller . 
some people would probably pick the manchurian candidate and others ( myself included ) would pick seven days in may . 
both those films were tense exercises in chills . 
the two films came out within two years of each other and both were directed by the same man , john frankenheimer . 
but that was 1962 and 1964 respectively . 
for most of the rest of his career frankenheimer has turned out some decent films , but has shown little of the promise that those two thrillers showed . 
each of those films had memorable characters and a tense plot . 
they had almost nothing in the way of chases or gunplay . 
the thrills all came from the plot . 
ronin is like a film made by another man . 
somewhere behind all the shooting and explosions and car chases there are the rudiments ofa plot , but we see only tiny pieces of it . 
we get a clue here and one there as to what is going on but j . d . zeik's screenplay is a bit obscure . 
the film begins explaining that a ronin is a masterless samurai . 
when a samurai has failed in the job of protecting his master from death , he becomes a ronin , much like a gunfighter in the american west . 
if you miss the opening , do not worry . 
this film will explain again what a ronin is . 
sam ( played by robert de niro ) is the modern equivalent of a ronin . 
he is a free agent who seems to have really good instincts about how to stay alive the world of a professional killer . 
he clearly was in a dangerous business at one time and now he seems to be drifting around on his own somewhere in france . 
sam is recruited from a montmartre bar by dierdre ( natascha mcelhone of the truman show ) , an irish woman , to be part of an action to steal a mysterious metal case . 
dierdre is very tight-lipped about what is in the case . 
sam joins a team of four others : vincent ( jean reno of the professional/leon and mission impossible ) , spence ( sean bean , tv's richard sharpe , and also patriot games and goldeneye ) , and gregor ( stellan skarsgard of breaking the waves and good will hunting ) . 
also along is larry ( skipp suddeth ) . 
the group seems to know their business , particularly sam , but each is in his own way cold and professional with his own field of expertise . 
their only human side seems to be in tensions among the members of the team . 
the story is not very easy to follow . 
it is never clear who is double-crossing whom and who is working for whom . 
somehow russians ( who may or may not be the russian mafia ) and irish radicals are involved trying to get their hands on a certain metal case . 
some very good actors are involved in this film . 
one wonders what they saw in the script . 
the characters are mostly one-dimensional professional killers . 
they know their work , and seeing their thought patterns adds some interest to the film , but for this group deep feeling between two people is teaming up with another killer so that neither is killed . 
by the end of the film we never really got to know anybody . 
maybe that is the secret of why such good actors took parts , since these are not very demanding characters to create . 
in addition to the above characters the film also features jonathan pryce and michael lonsdale ( the latter of moonraker and of the superior thriller the day of the jackal ) . 
as a revival of a sort of action film that was popular in the 1960s , i was hoping that there would be something here to grab onto and enjoy . 
unfortunately there are no deep characters , and little to make us care who eventually ends up with the metal case or why they want it . 
i rate ronin a 4 on the 0 to 10 scale and a 0 on the -4 to +4 scale . 
non-spoiler : incidentally , the tale of the 47 ronin has been filmed multiple times , usually under the title chushingura or as the 47 ronin . 
also one frequently sees in japanese art the image of a man breaking down a door with a huge mallet . 
this is the first blow of the 47 ronin .",0,negative,neg/cv278_14533.txt
pos_cv916_15467,"martin scorsese's triumphant adaptation of edith wharton's the age of innocence is a stunning film for the quintessential new york filmmaker , the man who brought the streets of taxi driver and mean streets to life . 
it seems like an odd choice for scorsese to do a period piece in the early 1900's , but the fact that he pulls it off so brilliantly is a wonder , and a testament to the greatness of scorsese as a filmmaker . 
this is a gorgeous visual experience that it surely one of scorsese's finest . 
newland archer ( day-lewis ) is a prestigious lawyer who is engaged to may welland ( ryder ) , a somewhat empty and shallow new yorker , who belongs to a prestigious family and is quite beautiful . 
the marriage is one which will unite two very prestigious families , in a society where nothing is more important than the opinions of others . 
on the day that archer is to announce his engagement to may , countess ellen olenska ( pfeiffer ) , cousin of may , walks into archer's life . 
archer is immediately captivated , and finds himself in love with ellen . 
archer is also bound by the limits of new york society , which is an intrusive as any other in the world . 
archer finds himself having a secret love affair in his mind with countess olenska , attempting to keep her in his mind while trying not to lose his social status . 
the film's subject matter may seem alien to scorsese , but the theme is definitely not . 
it is a theme of forbidden romance , guilty pleasures , and the consequences causes because of those actions . 
there is a painstakingly flawed hero , and his choice between the life he wants , and the life he is destined for . 
in truth , it is a film about a society the audience doesn't know about , but wants to find out more , much like the society of goodfellas or even kundun . 
the performances are absolutely breathtaking . 
day-lewis portrays more mental anguish in his face than one man should be forced to take . 
pfeiffer is marvelous as countess olenska , a mix of passion and beauty that the audience would die for as well . 
ryder is probably the gem of the group , for it is her quiet presence that overwhelms the plot , and slowly pushes day-lewis closer and closer to his eventual ending . 
the supporting cast is also wonderful , with several characters so singular that they are indelible in one's memory . 
scorsese definitely has a passion for filmmaking . 
his lavish and sumptuous set design and marvelous recreation of new york is a wondrous sight . 
he literally transports the viewer to another world with incredible imagery . 
his script is also excellent , slow in buildup , with a rapid conclusion and a fantastic ending that has to be seen to be believed . 
it is difficult to make a period piece gripping : scorsese , however , does it beautifully . 
the famous cameras of the legendary director are also everywhere . 
he is patient , but he films everything and anything remotely important . 
the cameras sweep , pan , track , and do more than they've ever done , but they are so subtle , one doesn't realize he's watching all the scorsese hallmarks until a 2nd viewing . 
the central tracking shot is probably longer and more complex than the famous goodfellas shot , but the viewer doesn't notice it , because we want to see more of this gorgeous world . 
there are a few deft touches of filmmaking that are simply outstanding , and joanne woodward' narration is exquisite . 
not a fast film like goodfellas , this shares more in common with kundun than anything else . 
and like kundun , this is a slow-starting film that truly shines , when given the chance to fully breathe and bloom in the end . 
a beautiful film by a director continuing to challenge himself year after year .",1,positive,pos/cv916_15467.txt
neg_cv774_15488,"it is with some sad irony that i screened fright night part 2 on the day that one of it's stars , roddy mcdowall passed away at the age of 70 . 
mcdowall was one of the most talented and prolific actors in hollywood , having a career that spanned over 60 years and appearing in more than 100 films . 
fright night part 2 probably will not be counted among his more memorable roles . 
this is really sad considering how good the first fright night film was . 
william ragsdale and roddy mcdowall both reprised their roles as the somewhat reluctant vampire killers who seem to be the only ones that realize that vampires walk among us . 
 ( at least in the movies anyway . ) 
it has been several years since charlie brewster ( ragsdale ) and b-movie actor turned late night horror film host , peter vincent ( mcdowall ) came face to face with a real live vampire who just happened to be charlie's next door neighbor . 
charlie and peter won that battle , but apparently even vampires have relatives who get pissed if you kill members of their family . 
apparently charlie's former bloodsucking next door neighbor had a sister who was none too pleased to find out that some kid and an aging actor staked her sibling . 
so she decides to exact a little bit of revenge . 
this ends up forcing charlie and peter to battle the forces of darkness yet again . 
one of the things that made fright night such a success was chris sarandon who played charlie's stylish next door neighbor with a taste for blood . 
fright night part 2 tries to duplicate that modern style but it falls sort . 
while they are stylish , the vamps in this film just don't have the personality of the undead in the first film . 
with the exception of a werewolf who adds some much needed comic relief to a few of the scenes . 
one bright spot , speaking from a strictly sexist point of view , is traci lin , who plays charlie's very skeptical girlfriend . 
it's really a shame that her career hasn't been better since she made this film . 
ragsdale does a fair job in this film , but doesn't give nearly the performance that he did in the original . 
roddy mcdowall makes the most with what he is given , which unfortunately isn't much which is a shame because his character was a lot of fun in the original movie . 
i guess i would have to say that the first film was a superior product in every way . 
the original always left you feeling danger was lurking right around the corner , part 2 had more of the feel of a music video . 
never a good thing for a horror film . 
another minus for part 2 was the traditional scenes that leave the audience on the edge of their seats waiting for something to jump out of a shadow where very rare . 
for that matter , they were almost nonexistent . 
if i was going to watch a horror film , this would be far from my first choice . 
the first fright night , on the other hand , would be right up near the top of my list . 
if i was in the mood for a roddy mcdowall film i'd probably head to the science fiction section of my local video store and rent planet of the apes . 
either way fright night part 2 would most likely not enter into the equation .",0,negative,neg/cv774_15488.txt
pos_cv123_11182,"andrew lloyd webber's musicals , preferably his early work with lyricist tim rice , present a musical which is totally unlike any musical before its time . 
webber and rice do not subscribe to the gaity of such musicals as "" oklahoma ! , "" or the slapstickness of shows like "" a funny thing happened on the way to the forum . "" 
they instead tackle hot issues from our past , and view them differently , and pack them together with redundant , catchy music , as well as thoughtful lyrics . 
like "" jesus christ superstar , "" which examined the rise and fall of jesus in his last days from a fame perspective ( in the cool tune "" superstar , "" a dead judas comes back from the dead to ask jesus why he didn't spread his message wider ) , "" evita "" takes an inventive stance on its topic , this time being the famed wife of argentinian dictator , juan per ? n , eva , who slept her way to the top and became famous chiefly because she got attention , much like the woman playing her : madonna ( although i think madonna did rise to the top for her musical talent , among other things ) . 
 "" evita "" deals with the rise and fall of eva per ? n , a woman who captured the heart of the nation after marrying juan ( jonathan pryce ) , then died at the young age of 33 , creating an international stir of mourning not unlike that of princess di ( the two do share a bit in common , although it wasn't like di slept to "" the top "" ) . 
webber and rice sure chose bizarre topics for their musicals , but they always have a point for doing it . 
here , they wish to expose her for what she is , but still show that despite all of her many drawbacks , her lying , and covering up for her fascist husband , but show that she was still a good woman with fairly good intentions , and her death was very sad . 
it's also a musical , with almost no words not unsung . 
the film plays like a rock opera , much like their "" jesus christ superstar , "" with many giant musical sequences just like the old musicals , even if they do possess very intelligent lyrics , which create not only an intellectually enlightening experience , but also a very entertaining one . 
after all , this is a musical , and webber's musicals never undermine this . 
they are a balance of energy and intellectual depth , walking on a fine line between the both , and never stumbling on either side . 
this is why the beginning of "" evita "" is kind of a let-down . 
okay , it is a let-down . 
i'm not saying the opening moments are bad , because they're pretty good . 
but what comes after is a lifeless , un-entertaining , and totally unrewarding sequence where she cons a singer ( jimmy nail ) into taking eva to buenos aires after a one-night stand . 
in the musical , it's a fun , energetic sequence , culiminating in the show stopper , "" buenos aires , "" which is also lifeless . 
then a punch is pulled as we see eva being screwed over by the singer , instead of her leaving him , where she ends up singing the sad tune , "" another suitcase in another hall , "" which was meant for a later character , screwed over by eva . 
the portrayal of eva in the beginning is too soft , seeming like parker and oliver stone , who adapted it for the screen , are afraid to present her for what she is , even while it's being narrated by a hater of eva's , the omnipotent ( antonio banderas ) , who presents her in a negative light . 
for a while , it looks like alan parker can't pull it off . 
however , the film pulls itself together in a flash , and after that song is over , and the giddily nihilistic song "" goodbye and thank you , "" where we see eva go through a long line of lovers who help her ascend , is magnificent , darkly comical , and just gleeful . 
from this point on , the film is hypnotic , satisfying , and satirical . 
no more punches are thrown , and the basic outline of the original musical are in tact . 
we see eva woo and marry juan , get him out of jail , rise to stardom , falter a bit , come back , and then gradually die of cancer ( i think it was because of cancer ) . 
more importantly , many of the themes from the musical carry on with this , as well as some filling-in-the-gaps reconnassaince work . 
juan , who is pretty underwritten in the musical , is given some extra scenes , and exposed as what he was for eva : an accessory . 
a muted scene where he tries to visit her respective room but is shunned allows us to learn more about juan , and understand his sadness more than we did before . 
>from the "" goodbye and thank you "" number on , the film shows eva trying to cover up for the horrible government by doing cheap and petty things which wooed a nation , and saved a government , even while it left the nation's people downtrodden . 
but despite this , the nation still loved eva , and when she slipped into death , the world mourned her because she was a star . 
that's when our narrator , ch ? , comes out to show that she wasn't the great woman she really was , and expose her fame . 
describing this character is difficult , mainly because he has no real realistic background ( he's said to be based on the revolutionary ch ? guevera , but the two probably could have never met , like they do in the film ) , but he serves as a perspective on eva , but even his perspective can't help us from feeling bad when eva dies a pathetic death . 
alan parker , no stranger to bizarre musicals ( he's done "" fame , "" "" the committments , "" "" bugsy malone , "" and "" pink floyd the wall "" - the latter which is absolutely brilliant ) , nails the film , exposing everything for what it is . 
we cry for evita at the end because we feel we should , by the way it is presented . 
his direction is manipulative for a reason : to show the mourning for what it is . 
and there is energy throughout , with lots of bright colors , and scenes which are cinematically entertaning , as well as enriching and deep , such as the balcony scene where she sings "" don't cry for me , argentina , "" and her death sequence , which is poignant becuase of how sad it is . 
madonna's golden globe winning performance is much like the movie : starts kinda downhill then goes up quickly , remaning there for the rest of the film . 
at the beginning , she looks like she's too busy concentrating on her singing to act , but she eventually gets it right , though never really getting the presence of , say , patti lupone ( who did the role in its american premiere back in the late 70s ) . 
her death , though , is brilliant . 
her singing could be better though . 
i know she took lessons to improve her range and all , but it still sounds like she's trying to hard . 
she sounds way too soft in several places where she should be comanding ( like . . . patti 
lupone - i heard her sing on an old "" evita "" cd , and you could just feel her stage presence without even seeing her ) . 
but it's generally very good , although not up to the brilliance the role really requires . 
antonio banderas , who is almost like a guilty pleasure these days ( i'm one of the few people who thinks he rocks ) , is extremely comanding in his performance , presenting a lovable narrator . 
his singing is very good , though nothing compared to the original , mandy patinkin . 
he does have a pretty good singing voice , and a great range . 
and jonathan pryce is pretty awesome , although very brief at times , in his role as juan , seeming to put on a poker face for his melancholy facade . 
although it gets off to a rocky start ( "" rocky "" 's polite for what it really is ) , it soon picks up and becomes a wonderully poignant musical . 
like the other musical released in '96 ( woody allen's "" everyone says i love you "" ) , it's a reminder that the hollywood musical may be dead , but it can come back every now and then for a brief performance .",1,positive,pos/cv123_11182.txt
pos_cv980_10953,"in this good natured , pleasent and easy going comedy , bill murray ( ghostbusters , 1984 ) plays grumpy weatherman phil conners , who , every year , is sent to punxsutawney , p . a , to report on groundhog day . 
the groundhog day ceremony involves a groundhog being lifted out of a box , and if he dosen't see a shadow , it will be an early spring . 
phil really hates the ceremony , and not even his producer rita ( macdowell ) can change his mind . 
however , fate has a cruel trick for phil , and he starts re-living groundhog day over , and over , and over , until he gradually likes it , and rita falls in love with him . 
groundhog day is a well written , totatly unoffensive and funny comedy . 
the screenwriters , director ramis and danny rubin , have written a funny , warm , but never overly senitmental comedy . 
although the idea of a day repeating over and over may sound tedious , there are enough good jokes to hold the audiences attention throughout the whole film . 
ramis's direction also helps , and although he dosen't try any flash director tricks , the film is directed well enough , and the jokes are set up well . 
and the editing is also good , especially when it shows one part of the day over , and over again , such as when phil tries to have the perfect night with rita . 
the performances are also excellent . 
bill murray is great fun , and his transistion from cynical to happy is smooth , and delivers his lines in his usual smary style . 
andie macdowell is good as rita , although sometimes she is just a little bit too sweet in some parts of the film . 
there is chemistry between the two leads , thankfully , otherwise the whole film would probably fall part . 
chris elliot , as the cameraman larry , is also funny , although you have to like his goofy style , otherwise you are really going to hate him throughout this film , and it will lower your enjoyment of the film overall . 
the supporting cast aren't bad either , with stephen tobolowsky hillarous as phils old school mate ned ryanson , and even director ramis popping up as a neurologist . 
in fact , there is not one dud performance in this film , and even the groundhog gets a funny scene involving a car chase . 
overall , there is really nothing wrong with groundhog day at all . 
it almost seems perfect . 
however , the film can get a bit soppy sometimes , and some people may get irritated by the day repeating over , and over , and over , and over . 
also , there's not much of an music score , and the music there is is pretty bad . 
but these criticisms hardly affect the audiences enjoyment at all . 
overall , then , groundhog day is a funny , smart , and also has some room in there for some heart . 
an excellent comedy . 
overall rating= (",1,positive,pos/cv980_10953.txt
pos_cv106_16807,"as any sociologist will attest , your childhood and the types of parents that you have will heavily influence your happiness as an adult . 
parents that are supportive and environments that are nurturing will yield children who will embrace the values and norms that can allow them to live healthy and productive lives . 
but if your upbringing is marred with violence , hate and dysfunctionality , then your journey towards a happy adulthood will be saddled with psychological obstacles almost too great to overcome . 
`affliction' explores how a man never truly escapes the grip of an unforgivingly nightmarish childhood . 
the man in question is wade whitehouse ( nick nolte ) . 
here is a man who is like any other citizen on the surface . 
he is a productive member of the community and goes about his daily routine much like you and me . 
but as you scratch beneath the surface , something scary and evil begins to rear its ugly head . 
we see that he is a mean-tempered person . 
he has a hard time taking control of his emotions , which usually gets the better of him . 
he is quick to apologize for his actions and wants to be a gentle person , but something is sparking a tendency towards violence . 
he also has tremendous problems with relationships . 
he is divorced and his only connection to love is his daughter . 
but his bearish persona and stature alienates her . 
he is visibly shaken by her rejection even though she says that she loves him . 
his demeanor also puts his relationship with a local townsgirl ( sissy spacek ) at risk . 
she tries to remain true to him and supportive , but for women unlucky enough to attach themselves to this kind of person , relationships will ultimately end like sentences ending with an exclamation point . 
finally , he is spiteful and vindictive . 
as a rejected father , he initiates a custody battle that seems hopeless . 
as the town's only police officer , he issues a speeding ticket to a man whose father has just died . 
we can see that this is a man that is both afflicted and living with pain . 
he is a prisoner and a slave to it . 
he is moving towards a level of madness and insanity that defies comprehension . 
what kind of force can move a man to the edge of his emotions and beyond the reach of people who genuinely care for him ? 
we learn that the answer is his father ( james coburn ) . 
this is the kind of father that every son would be ashamed to have and that any woman would be afraid to meet . 
he is an overbearingly misogynistic and frequent drunk who rules with an iron fist . 
we see his tyrannical behavior through flashbacks . 
to heighten the father's churlishness , the flashbacks are shown as home video footage taken by a very frightened person . 
very effective . 
today , wade's dad is quite elderly , but still manages to instill fear into a grown man . 
the influence that the father possesses is inescapable , and its unsavory effect clamps down hard on the tortured wade . 
the result is every son's nightmare ? becoming like the father that one has always dreaded to be . 
this is a terrifically presented piece of psychological drama , and nolte turns in a strong performance as a man whose pain seems to become a detriment as well as a necessity . 
he's a hulking person who is still reduced to whimpers when in the presence of his father . 
coburn displays heft as the bitter dad . 
but , it's most certainly not saturday-night-friendly fare . 
there's nothing light or fluffy about this film . 
that may turn many moviegoers away . 
but it's certainly worth noting that this is a well-acted drama showcasing nolte's and coburn's raw acting talents .",1,positive,pos/cv106_16807.txt
